#           time             counts unit events
    17.757176140        185,527,984      cycles                                                      
    17.807347581        188,551,310      cycles                                                      
    17.857513516        189,382,990      cycles                                                      
    17.907681302        190,792,990      cycles                                                      
    17.957843737        188,909,828      cycles                                                      
    18.008005251        190,167,110      cycles                                                      
    18.058177490        190,126,949      cycles                                                      
    18.108331780        192,910,166      cycles                                                      
    18.158501295        190,797,884      cycles                                                      
    18.208661643        193,923,854      cycles                                                      
    18.258828713        190,730,547      cycles                                                      
    18.308982037        192,658,702      cycles                                                      
    18.359146490        191,615,435      cycles                                                      
    18.409314266        191,651,073      cycles                                                      
    18.459477939        188,711,932      cycles                                                      
    18.509601519        190,766,963      cycles                                                      
    18.559764673        189,970,527      cycles                                                      
    18.609939244        190,468,410      cycles                                                      
    18.660099912        180,154,034      cycles                                                      
    18.710209888        179,971,110      cycles                                                      
    18.760372788        179,840,235      cycles                                                      
    18.810538609        180,170,733      cycles                                                      
#           time             counts unit events
    18.860699700        180,154,782      cycles                                                      
    18.910895882        180,280,689      cycles                                                      
    18.961062004        180,173,079      cycles                                                      
    19.011242659        180,230,343      cycles                                                      
    19.061408968        180,142,767      cycles                                                      
    19.111571143        180,157,624      cycles                                                      
    19.161734801        180,169,578      cycles                                                      
    19.211912890        180,214,926      cycles                                                      
    19.262041539        180,040,431      cycles                                                      
    19.312219720        180,221,401      cycles                                                      
    19.362347279        180,036,030      cycles                                                      
    19.412529653        180,230,792      cycles                                                      
    19.462659428        180,039,805      cycles                                                      
    19.512832546        180,200,158      cycles                                                      
    19.562956535        180,022,716      cycles                                                      
    19.613131268        180,204,881      cycles                                                      
    19.663301982        180,190,496      cycles                                                      
    19.713473687        180,194,278      cycles                                                      
    19.763646096        180,091,056      cycles                                                      
    19.813777180        180,045,789      cycles                                                      
    19.863943354        180,175,317      cycles                                                      
    19.914066652        180,021,717      cycles                                                      
    19.964234630        180,180,726      cycles                                                      
    20.014357876        180,019,890      cycles                                                      
    20.064532995        180,204,564      cycles                                                      
#           time             counts unit events
    20.114657817        180,022,929      cycles                                                      
    20.164838651        180,224,716      cycles                                                      
    20.215016443        180,216,128      cycles                                                      
    20.265199642        180,238,482      cycles                                                      
    20.315319481        180,009,099      cycles                                                      
