#           time             counts unit events
    13.235850775          3,651,390      branch-misses                                               
    13.285955782          3,122,876      branch-misses                                               
    13.336075542          3,072,356      branch-misses                                               
    13.386202719          3,177,957      branch-misses                                               
    13.436311940          3,122,556      branch-misses                                               
    13.486423216          3,095,088      branch-misses                                               
    13.536523579          3,131,673      branch-misses                                               
    13.586623156          3,328,500      branch-misses                                               
    13.636735897          3,525,319      branch-misses                                               
    13.686853149          3,210,188      branch-misses                                               
    13.736963779          3,589,842      branch-misses                                               
    13.787070834          3,671,736      branch-misses                                               
#           time             counts unit events
    13.837174679          3,354,726      branch-misses                                               
    13.887274826          3,161,249      branch-misses                                               
    13.937386844          3,242,501      branch-misses                                               
    13.987496635          3,131,221      branch-misses                                               
    14.037602882          3,094,435      branch-misses                                               
    14.087703046          3,237,888      branch-misses                                               
    14.137817165          3,302,867      branch-misses                                               
    14.187934802          2,279,360      branch-misses                                               
    14.238044231          3,135,647      branch-misses                                               
    14.288145976          3,147,902      branch-misses                                               
    14.338250860          3,122,571      branch-misses                                               
    14.388363229          3,262,970      branch-misses                                               
    14.438470614          2,904,893      branch-misses                                               
    14.488571474          3,027,614      branch-misses                                               
    14.538679637          3,077,721      branch-misses                                               
    14.588782818          3,226,680      branch-misses                                               
    14.638883591          3,276,186      branch-misses                                               
    14.688986329          3,116,235      branch-misses                                               
    14.739094062          3,214,306      branch-misses                                               
    14.789191156          3,331,452      branch-misses                                               
    14.839289504          2,888,923      branch-misses                                               
    14.889419168          2,316,326      branch-misses                                               
    14.939518905          3,052,590      branch-misses                                               
    14.989630838          3,081,987      branch-misses                                               
    15.039736191          3,293,226      branch-misses                                               
#           time             counts unit events
    15.089845262          3,365,984      branch-misses                                               
    15.139958658          2,970,454      branch-misses                                               
    15.190058509          3,035,065      branch-misses                                               
    15.240173423          3,323,631      branch-misses                                               
    15.290271193          3,150,702      branch-misses                                               
    15.340375417          3,202,323      branch-misses                                               
    15.390494813          3,100,470      branch-misses                                               
    15.440609668          3,138,758      branch-misses                                               
    15.490718482          3,092,630      branch-misses                                               
    15.540831933          3,047,653      branch-misses                                               
    15.590935502          3,212,868      branch-misses                                               
    15.641049411          3,079,435      branch-misses                                               
    15.691151647          3,175,971      branch-misses                                               
    15.741253850          3,213,715      branch-misses                                               
    15.791359717          3,495,008      branch-misses                                               
    15.841482264          3,225,519      branch-misses                                               
    15.891579033          3,232,367      branch-misses                                               
    15.941682486          3,188,349      branch-misses                                               
    15.991814693          3,268,051      branch-misses                                               
    16.041927827          3,204,685      branch-misses                                               
    16.092033256          3,229,101      branch-misses                                               
    16.142148555          3,161,570      branch-misses                                               
    16.192252214          3,126,315      branch-misses                                               
    16.242358661          3,223,710      branch-misses                                               
    16.292479789          3,163,830      branch-misses                                               
#           time             counts unit events
    16.342582116          3,226,610      branch-misses                                               
    16.392697338          3,199,507      branch-misses                                               
    16.442802807          3,219,915      branch-misses                                               
    16.492912587          3,152,035      branch-misses                                               
    16.543016861          3,187,879      branch-misses                                               
    16.593132350          3,169,121      branch-misses                                               
    16.643244580          3,097,061      branch-misses                                               
    16.693352194          3,116,758      branch-misses                                               
    16.743467672          3,082,194      branch-misses                                               
    16.793577529          3,095,665      branch-misses                                               
    16.843686610          3,087,078      branch-misses                                               
    16.893789823          3,062,252      branch-misses                                               
    16.943890016          2,938,070      branch-misses                                               
    16.993990568          3,035,718      branch-misses                                               
    17.044104289          2,952,746      branch-misses                                               
    17.094211305          3,029,828      branch-misses                                               
    17.144339364          2,962,702      branch-misses                                               
    17.194444978          2,969,309      branch-misses                                               
    17.244564689          3,054,019      branch-misses                                               
    17.294683745          3,080,372      branch-misses                                               
    17.344788205          3,029,486      branch-misses                                               
    17.394892140          3,051,874      branch-misses                                               
    17.444998528          3,054,871      branch-misses                                               
    17.495100498          3,026,643      branch-misses                                               
    17.545217204          3,270,618      branch-misses                                               
#           time             counts unit events
    17.595316145          3,348,277      branch-misses                                               
    17.645417641          3,434,799      branch-misses                                               
    17.695518022          3,774,344      branch-misses                                               
    17.745633401          3,977,264      branch-misses                                               
    17.795743011          3,957,956      branch-misses                                               
    17.845849800          3,902,378      branch-misses                                               
    17.895955603          3,962,305      branch-misses                                               
    17.946060057          3,967,906      branch-misses                                               
    17.996158098          2,948,660      branch-misses                                               
    18.046265709          3,018,106      branch-misses                                               
    18.096368161          3,537,185      branch-misses                                               
    18.146474418          3,561,714      branch-misses                                               
    18.196580924          3,716,601      branch-misses                                               
    18.246661984          3,033,784      branch-misses                                               
    18.296764413          3,603,714      branch-misses                                               
    18.346872538          3,284,481      branch-misses                                               
    18.396987494          3,143,252      branch-misses                                               
    18.447090533          1,901,371      branch-misses                                               
    18.497193469          2,608,427      branch-misses                                               
    18.547293408          3,790,658      branch-misses                                               
    18.597401097          3,782,489      branch-misses                                               
    18.647510487          3,410,391      branch-misses                                               
    18.697615592          3,615,319      branch-misses                                               
    18.747722046          3,778,843      branch-misses                                               
    18.797836446          3,694,002      branch-misses                                               
#           time             counts unit events
    18.847953102          3,907,672      branch-misses                                               
    18.898066944          3,637,475      branch-misses                                               
    18.948170175          3,596,026      branch-misses                                               
    18.998269709          3,520,373      branch-misses                                               
    19.048378727          3,688,679      branch-misses                                               
    19.098487263          3,630,194      branch-misses                                               
    19.148602250          3,676,261      branch-misses                                               
    19.198708111          3,642,124      branch-misses                                               
    19.248825934          3,710,509      branch-misses                                               
    19.298931508          3,793,072      branch-misses                                               
    19.349039203          3,756,565      branch-misses                                               
    19.399144840          3,808,117      branch-misses                                               
    19.449247667          3,276,051      branch-misses                                               
    19.499348807          3,868,612      branch-misses                                               
    19.549449224          3,700,287      branch-misses                                               
    19.599555000          3,736,163      branch-misses                                               
    19.649663450          3,393,114      branch-misses                                               
    19.699763408          3,789,757      branch-misses                                               
    19.749868547          3,741,015      branch-misses                                               
    19.799972023          3,352,818      branch-misses                                               
    19.850084279          3,373,846      branch-misses                                               
    19.900183904          3,245,993      branch-misses                                               
    19.950287890          3,479,706      branch-misses                                               
    20.000391038          2,050,698      branch-misses                                               
    20.050492424          3,152,590      branch-misses                                               
#           time             counts unit events
    20.100597872          3,127,928      branch-misses                                               
    20.150703946          2,405,303      branch-misses                                               
    20.200819253          2,011,740      branch-misses                                               
    20.250918783          2,043,590      branch-misses                                               
    20.301025464          3,535,294      branch-misses                                               
    20.351157515          2,456,835      branch-misses                                               
    20.401268194          1,436,859      branch-misses                                               
    20.451377885          3,200,516      branch-misses                                               
    20.501484159          3,119,760      branch-misses                                               
    20.551586506          3,001,431      branch-misses                                               
    20.601691181          3,155,675      branch-misses                                               
    20.651805234          3,162,678      branch-misses                                               
    20.701910309          3,148,254      branch-misses                                               
    20.752018205          3,199,694      branch-misses                                               
    20.802118606          3,176,213      branch-misses                                               
    20.852230017          3,410,706      branch-misses                                               
    20.902338692          3,499,044      branch-misses                                               
    20.952437563          3,417,156      branch-misses                                               
    21.002546465          3,433,125      branch-misses                                               
    21.052652006          3,461,253      branch-misses                                               
    21.102755583          3,470,662      branch-misses                                               
    21.152860227          3,495,218      branch-misses                                               
    21.202965680          3,546,602      branch-misses                                               
    21.253059505          3,521,988      branch-misses                                               
    21.303165859          3,535,637      branch-misses                                               
#           time             counts unit events
    21.353271425          3,494,788      branch-misses                                               
    21.403376236          3,527,291      branch-misses                                               
    21.453483105          3,565,525      branch-misses                                               
    21.503588987          3,392,497      branch-misses                                               
    21.553692724          3,105,894      branch-misses                                               
    21.603794484          2,161,709      branch-misses                                               
    21.653898063          2,866,372      branch-misses                                               
    21.704001452          3,193,343      branch-misses                                               
    21.754112124          3,238,205      branch-misses                                               
