#           time             counts unit events
#           time             counts unit events
    13.837582391         29,074,035      branches                                                    
    13.887698526         31,043,635      branches                                                    
    13.937823169         33,682,858      branches                                                    
    13.987942195         30,816,332      branches                                                    
    14.038049144         31,271,623      branches                                                    
    14.088158618         34,975,048      branches                                                    
    14.138274711         34,864,580      branches                                                    
    14.188400697         34,935,963      branches                                                    
    14.238509791         34,876,211      branches                                                    
    14.288617971         35,895,178      branches                                                    
    14.338725856         30,927,776      branches                                                    
    14.388835009         32,736,449      branches                                                    
    14.438948827         36,031,877      branches                                                    
    14.489064958         35,267,097      branches                                                    
    14.539177470         35,131,737      branches                                                    
    14.589286935         35,200,439      branches                                                    
    14.639392851         34,948,168      branches                                                    
    14.689511795         37,107,547      branches                                                    
    14.739621061         35,636,941      branches                                                    
    14.789739839         34,855,912      branches                                                    
    14.839850702         35,179,858      branches                                                    
    14.889958413         34,389,746      branches                                                    
    14.940061991         35,015,862      branches                                                    
    14.990179325         34,823,407      branches                                                    
    15.040291320         34,273,828      branches                                                    
#           time             counts unit events
    15.090426961         36,768,926      branches                                                    
    15.140536414         36,291,485      branches                                                    
    15.190643983         35,485,306      branches                                                    
    15.240751722         35,547,968      branches                                                    
    15.290856704         31,951,282      branches                                                    
    15.340967504         35,595,032      branches                                                    
    15.391075701         36,409,607      branches                                                    
    15.441184332         35,393,643      branches                                                    
    15.491288822         34,125,459      branches                                                    
    15.541398457         34,740,932      branches                                                    
    15.591513531         35,140,535      branches                                                    
    15.641638000         35,580,360      branches                                                    
    15.691763837         35,282,821      branches                                                    
    15.741875741         35,792,151      branches                                                    
    15.791987793         35,579,178      branches                                                    
    15.842099290         34,551,101      branches                                                    
    15.892210433         35,614,279      branches                                                    
    15.942321874         34,819,357      branches                                                    
    15.992431342         34,886,791      branches                                                    
    16.042541290         32,146,481      branches                                                    
    16.092669356         34,931,722      branches                                                    
    16.142785114         34,024,842      branches                                                    
    16.192899283         33,751,916      branches                                                    
    16.243015553         34,328,488      branches                                                    
    16.293131402         34,761,783      branches                                                    
#           time             counts unit events
    16.343254780         34,646,804      branches                                                    
    16.393369357         35,063,574      branches                                                    
    16.443479666         35,038,090      branches                                                    
    16.493590795         34,850,833      branches                                                    
    16.543698129         35,152,182      branches                                                    
    16.593836845         34,486,456      branches                                                    
    16.643946021         34,104,897      branches                                                    
    16.694060061         34,862,577      branches                                                    
    16.744175844         34,962,785      branches                                                    
    16.794283674         34,838,108      branches                                                    
    16.844395168         35,227,138      branches                                                    
    16.894505501         35,488,066      branches                                                    
    16.944616792         35,544,989      branches                                                    
    16.994733709         35,608,363      branches                                                    
    17.044843888         35,587,573      branches                                                    
    17.094957424         35,180,300      branches                                                    
    17.145074915         36,554,647      branches                                                    
    17.195181839         36,902,701      branches                                                    
    17.245294899         35,940,047      branches                                                    
    17.295409213         36,803,330      branches                                                    
    17.345539691         35,922,482      branches                                                    
    17.395652952         36,676,464      branches                                                    
    17.445767576         36,083,740      branches                                                    
    17.495887298         35,906,508      branches                                                    
    17.545998735         35,813,886      branches                                                    
#           time             counts unit events
    17.596113075         36,175,920      branches                                                    
    17.646227701         35,896,622      branches                                                    
    17.696335532         35,805,406      branches                                                    
    17.746459913         36,035,101      branches                                                    
    17.796575032         32,515,527      branches                                                    
    17.846690842         30,287,067      branches                                                    
    17.896798830         30,790,192      branches                                                    
    17.946927084         28,831,914      branches                                                    
    17.997050785         28,679,876      branches                                                    
    18.047163619         28,654,169      branches                                                    
    18.097280471         29,071,522      branches                                                    
    18.147398105         28,678,738      branches                                                    
    18.197519378         28,768,095      branches                                                    
    18.247634835         34,830,405      branches                                                    
    18.297754518         31,886,008      branches                                                    
    18.347867551         29,790,989      branches                                                    
    18.397975383         30,060,961      branches                                                    
    18.448083982         29,166,873      branches                                                    
    18.498194980         31,751,831      branches                                                    
    18.548306154         29,592,520      branches                                                    
    18.598425354         34,730,915      branches                                                    
    18.648535876         35,037,736      branches                                                    
    18.698647896         30,957,108      branches                                                    
    18.748769657         35,994,209      branches                                                    
    18.798896441         28,891,755      branches                                                    
#           time             counts unit events
    18.849012256         29,141,210      branches                                                    
    18.899139688         30,201,300      branches                                                    
    18.949254059         29,336,370      branches                                                    
    18.999363385         29,209,431      branches                                                    
    19.049488594         29,313,152      branches                                                    
    19.099596835         28,722,519      branches                                                    
    19.149708537         29,083,572      branches                                                    
    19.199827664         29,288,521      branches                                                    
    19.249945701         29,180,028      branches                                                    
    19.300055578         29,522,915      branches                                                    
    19.350164723         29,625,855      branches                                                    
    19.400275223         29,659,022      branches                                                    
    19.450387728         29,608,192      branches                                                    
    19.500505777         29,491,851      branches                                                    
    19.550629345         29,755,463      branches                                                    
    19.600746945         30,230,178      branches                                                    
    19.650866330         29,950,108      branches                                                    
    19.700974530         29,922,010      branches                                                    
    19.751111648         29,963,886      branches                                                    
    19.801224808         30,211,522      branches                                                    
    19.851337088         30,039,788      branches                                                    
    19.901461951         29,711,452      branches                                                    
    19.951575413         29,855,575      branches                                                    
    20.001686740         30,583,618      branches                                                    
    20.051799085         29,683,662      branches                                                    
#           time             counts unit events
    20.101915973         29,633,118      branches                                                    
    20.152048774         29,969,279      branches                                                    
    20.202164475         30,744,856      branches                                                    
    20.252279567         35,670,353      branches                                                    
    20.302394708         33,348,541      branches                                                    
    20.352507043         30,895,365      branches                                                    
    20.402622122         36,844,151      branches                                                    
    20.452740857         30,681,888      branches                                                    
    20.502856066         29,397,034      branches                                                    
    20.552970412         28,762,893      branches                                                    
    20.603088660         27,391,891      branches                                                    
    20.653205813         27,356,915      branches                                                    
    20.703312412         29,941,986      branches                                                    
    20.753420457         30,012,500      branches                                                    
    20.803542412         30,724,495      branches                                                    
    20.853656967         35,244,989      branches                                                    
    20.903761301         35,154,583      branches                                                    
    20.953878722         35,304,228      branches                                                    
    21.004000981         34,978,136      branches                                                    
    21.054119137         35,164,334      branches                                                    
    21.104231014         33,341,480      branches                                                    
    21.154339845         32,382,306      branches                                                    
    21.204449299         33,019,458      branches                                                    
    21.254562612         32,902,424      branches                                                    
    21.304677720         32,733,625      branches                                                    
#           time             counts unit events
    21.354788757         32,833,179      branches                                                    
    21.404912027         32,379,968      branches                                                    
    21.455031564         32,122,053      branches                                                    
    21.505151216         31,886,962      branches                                                    
    21.555258327         32,180,024      branches                                                    
    21.605363392         32,359,787      branches                                                    
    21.655469953         32,189,540      branches                                                    
    21.705574001         31,805,129      branches                                                    
    21.755682007         32,776,977      branches                                                    
